data,explainer,scale,coverage,hit_rate,execution_time
MRI,RPS,False,0.0566666666666666,0.04,2.5264291763305664
MRI,IF,True,0.0866666666666666,0.01,3264.4630422592163
MRI,TracIn,True,0.09,0.01,9.530774593353271
MRI,YADEA,False,0.69,0.58,32.29580116271973
MRI,YADEA,True,0.7933333333333333,0.5,5.302746772766113
MRI,RPS,False,0.0566666666666666,0.02,2.545978546142578
MRI,IF,True,0.1033333333333333,0.02,3269.546384572983
MRI,TracIn,True,0.1066666666666666,0.02,9.88944697380066
MRI,YADEA,False,0.7166666666666667,0.55,32.403029441833496
MRI,YADEA,True,0.7966666666666666,0.52,5.301829099655151
MRI,RPS,False,0.06,0.02,2.5662648677825928
MRI,IF,True,0.1066666666666666,0.02,3269.875967025757
MRI,TracIn,True,0.0966666666666666,0.02,9.925957202911375
