data,temperature,scale,coverage,hit_rate,execution_time
OCEA,1.0,False,0.76,0.85,304.199360370636
OCEA,3.0,False,0.76,0.85,303.5759735107422
OCEA,6.0,False,0.7366666666666667,0.81,302.6815655231476
OCEA,0.03,False,0.7033333333333334,0.99,302.53370451927185
OCEA,0.06,False,0.6966666666666667,0.96,303.3638572692871
OCEA,0.1,False,0.7566666666666667,0.9,303.50963068008423
OCEA,0.3,False,0.8066666666666666,0.87,302.53024339675903
OCEA,0.6,False,0.8166666666666667,0.87,303.0567681789398
OCEA,1.0,False,0.7733333333333333,0.85,303.9138488769531
OCEA,3.0,False,0.7433333333333333,0.85,303.9998948574066
OCEA,6.0,False,0.7533333333333333,0.83,303.94926857948303
OCEA,0.03,False,0.7,0.98,302.7066910266876
OCEA,0.06,False,0.7166666666666667,0.95,304.1232981681824
OCEA,0.1,False,0.7766666666666666,0.91,303.4614255428314
OCEA,0.3,False,0.8233333333333334,0.87,303.78859543800354
OCEA,0.6,False,0.7933333333333333,0.88,303.394145488739
OCEA,1.0,False,0.83,0.87,302.8351812362671
OCEA,3.0,False,0.7766666666666666,0.85,303.21694231033325
OCEA,6.0,False,0.7433333333333333,0.84,303.4607973098755
OCEA,0.03,False,0.74,0.99,302.1051197052002
OCEA,0.06,False,0.7466666666666667,0.97,303.12455797195435
OCEA,0.1,False,0.7833333333333333,0.95,302.6590316295624
OCEA,0.3,False,0.8433333333333334,0.92,302.8266260623932
OCEA,0.6,False,0.8266666666666667,0.89,302.58760023117065
OCEA,1.0,False,0.8166666666666667,0.89,303.1873984336853
OCEA,3.0,False,0.79,0.89,304.8344519138336
OCEA,6.0,False,0.7833333333333333,0.89,302.78404712677
OCEA,0.03,False,0.73,1.0,303.193728685379
OCEA,0.06,False,0.7233333333333334,0.99,304.1056241989136
OCEA,0.1,False,0.75,0.94,303.7327241897583
OCEA,0.3,False,0.7866666666666666,0.9,304.91241812705994
OCEA,0.6,False,0.7833333333333333,0.9,302.6898081302643
OCEA,1.0,False,0.78,0.9,303.72097182273865
OCEA,3.0,False,0.7466666666666667,0.9,302.90060234069824
OCEA,6.0,False,0.77,0.88,303.9555206298828
OCEA,0.03,False,0.7566666666666667,0.99,303.0124247074127
OCEA,0.06,False,0.7566666666666667,0.95,304.202183008194
OCEA,0.1,False,0.8066666666666666,0.94,303.1983211040497
OCEA,0.3,False,0.82,0.89,304.5075213909149
OCEA,0.6,False,0.8133333333333334,0.88,302.5698642730713
