data,kernel,scale,coverage,hit_rate,execution_time
SVHN,IMQ,True,0.98,1.0,5.562978267669678
SVHN,Linear,True,0.4,0.02,3.175875425338745
SVHN,RBF,False,0.8933333333333333,0.79,16.56755757331848
SVHN,RBF,False,0.8933333333333333,0.79,16.66688823699951
SVHN,IMQ,False,0.9466666666666668,1.0,16.53673219680786
SVHN,Linear,False,0.6233333333333333,0.36,3.5434694290161133
SVHN,RBF,True,0.93,0.75,6.231205463409424
SVHN,IMQ,True,0.9666666666666668,0.99,6.984654426574707
SVHN,Linear,True,0.4166666666666667,0.03,3.809573411941528
SVHN,RBF,False,0.86,0.74,16.943370580673218
SVHN,RBF,False,0.86,0.74,16.817559003829956
SVHN,IMQ,False,0.9433333333333334,1.0,18.694242477416992
SVHN,Linear,False,0.6266666666666667,0.18,3.6604299545288086
SVHN,RBF,True,0.95,0.84,5.553623914718628
SVHN,IMQ,True,0.9666666666666668,1.0,7.143434524536133
SVHN,Linear,True,0.3966666666666666,0.0,3.893460988998413
SVHN,RBF,False,0.88,0.8,19.6423454284668
SVHN,RBF,False,0.88,0.8,16.570253610610962
SVHN,IMQ,False,0.9333333333333332,1.0,17.09268879890442
SVHN,Linear,False,0.6166666666666667,0.3,3.627930641174317
SVHN,RBF,True,0.9166666666666666,0.8,5.492735147476196
SVHN,IMQ,True,0.9566666666666668,1.0,5.428205251693726
SVHN,Linear,True,0.3833333333333333,0.02,3.3936896324157715
SVHN,RBF,False,0.86,0.78,16.7811861038208
SVHN,RBF,False,0.86,0.78,16.668264865875244
SVHN,IMQ,False,0.96,1.0,16.681700229644775
SVHN,Linear,False,0.61,0.22,3.656065225601196
SVHN,RBF,True,0.9266666666666666,0.81,5.65123987197876
SVHN,IMQ,True,0.97,1.0,5.470795631408691
SVHN,Linear,True,0.4033333333333333,0.04,3.212364435195923
SVHN,RBF,False,0.8333333333333334,0.77,16.88250231742859
SVHN,RBF,False,0.8333333333333334,0.77,17.107179641723633
SVHN,IMQ,False,0.9566666666666668,1.0,17.044848442077637
SVHN,Linear,False,0.6033333333333334,0.36,3.860229730606079
SVHN,RBF,True,0.93,0.75,5.749027490615845
SVHN,IMQ,True,0.9833333333333332,1.0,5.671217679977417
SVHN,Linear,True,0.4066666666666667,0.03,3.379471778869629
SVHN,RBF,False,0.87,0.76,17.524824142456055
SVHN,RBF,False,0.87,0.76,16.973206281661987
SVHN,IMQ,False,0.96,1.0,17.06399631500244
SVHN,Linear,False,0.63,0.26,3.7417421340942383
SVHN,RBF,True,0.9,0.78,5.427582740783691
SVHN,IMQ,True,0.96,0.99,5.547659158706665
SVHN,Linear,True,0.3666666666666666,0.03,3.237598896026612
SVHN,RBF,False,0.87,0.78,16.878340005874634
SVHN,RBF,False,0.87,0.78,17.103528261184692
SVHN,IMQ,False,0.9766666666666668,1.0,16.701449155807495
SVHN,Linear,False,0.6233333333333333,0.26,3.627461433410645
SVHN,RBF,True,0.9766666666666668,0.79,5.494917631149292
SVHN,IMQ,True,0.99,1.0,5.554382085800171
SVHN,Linear,True,0.4366666666666666,0.05,3.112279891967773
SVHN,RBF,False,0.82,0.74,16.594212770462036
SVHN,RBF,False,0.82,0.74,16.37853765487671
SVHN,IMQ,False,0.9166666666666666,1.0,16.849014282226562
SVHN,Linear,False,0.61,0.21,3.686070680618286
SVHN,RBF,True,0.9333333333333332,0.77,5.667955636978149
SVHN,IMQ,True,0.96,0.99,5.633909702301025
SVHN,Linear,True,0.4233333333333333,0.02,3.406116247177124
SVHN,RBF,False,0.8833333333333333,0.76,16.567121028900146
SVHN,RBF,False,0.8833333333333333,0.76,16.721608877182007
SVHN,IMQ,False,0.9566666666666668,1.0,16.456717491149902
SVHN,Linear,False,0.6366666666666667,0.32,3.66155743598938
SVHN,RBF,True,0.9333333333333332,0.85,5.309473514556885
SVHN,IMQ,True,0.95,1.0,5.506966829299927
SVHN,Linear,True,0.36,0.02,3.1692099571228027
SVHN,RBF,False,0.8733333333333333,0.77,16.941535711288452
SVHN,RBF,False,0.8733333333333333,0.77,16.99665093421936
SVHN,IMQ,False,0.97,1.0,16.50162172317505
SVHN,Linear,False,0.6133333333333333,0.3,3.612996816635132
SVHN,RBF,True,0.9333333333333332,0.81,5.787734270095825
SVHN,IMQ,True,0.98,1.0,5.661728620529175
SVHN,Linear,True,0.37,0.05,3.3269879817962646
SVHN,RBF,False,0.8833333333333333,0.87,16.862918376922607
SVHN,RBF,False,0.8833333333333333,0.87,16.60694694519043
SVHN,IMQ,False,0.9633333333333334,1.0,16.901869773864746
SVHN,Linear,False,0.58,0.31,3.629972934722901
SVHN,RBF,True,0.9266666666666666,0.88,5.385056257247925
SVHN,IMQ,True,0.96,1.0,5.418613433837891
SVHN,Linear,True,0.3666666666666666,0.08,3.165269613265991
SVHN,RBF,False,0.89,0.79,16.69599199295044
SVHN,RBF,False,0.89,0.79,16.94636631011963
SVHN,IMQ,False,0.9366666666666666,1.0,17.382072925567627
SVHN,Linear,False,0.5866666666666667,0.23,3.620462894439697
SVHN,RBF,True,0.93,0.83,5.251575231552124
SVHN,IMQ,True,0.9633333333333334,1.0,5.409205198287964
SVHN,Linear,True,0.3866666666666666,0.06,3.1836745738983154
SVHN,RBF,False,0.8633333333333333,0.79,16.159040451049805
SVHN,RBF,False,0.8633333333333333,0.79,16.902759552001953
SVHN,IMQ,False,0.94,1.0,16.66099262237549
SVHN,Linear,False,0.5866666666666667,0.32,3.527560234069824
SVHN,RBF,True,0.9333333333333332,0.76,5.35310173034668
SVHN,IMQ,True,0.96,1.0,5.276289939880371
SVHN,Linear,True,0.41,0.04,3.2165238857269287
SVHN,RBF,False,0.8633333333333333,0.81,16.35064196586609
SVHN,RBF,False,0.8633333333333333,0.81,16.593006372451782
SVHN,IMQ,False,0.9566666666666668,1.0,16.61179256439209
SVHN,Linear,False,0.6533333333333333,0.32,3.640279769897461
SVHN,RBF,True,0.9633333333333334,0.89,5.93449068069458
SVHN,IMQ,True,0.9766666666666668,1.0,6.031858921051025
SVHN,Linear,True,0.3866666666666666,0.02,3.288458108901977
SVHN,RBF,False,0.82,0.76,16.3163902759552
SVHN,RBF,False,0.82,0.76,17.626807928085327
SVHN,IMQ,False,0.94,1.0,17.480743169784546
SVHN,Linear,False,0.5733333333333334,0.25,3.8030874729156494
SVHN,RBF,True,0.9333333333333332,0.8,5.445844888687134
SVHN,IMQ,True,0.9533333333333334,1.0,5.436187982559204
SVHN,Linear,True,0.3966666666666666,0.01,3.072345495223999
SVHN,RBF,False,0.89,0.86,16.50828266143799
SVHN,RBF,False,0.89,0.86,16.555248975753784
SVHN,IMQ,False,0.95,1.0,16.450801849365234
SVHN,Linear,False,0.5866666666666667,0.32,3.596522092819214
SVHN,RBF,True,0.97,0.85,5.75757908821106
SVHN,IMQ,True,0.9733333333333334,1.0,5.634308099746704
SVHN,Linear,True,0.3766666666666666,0.05,3.34134578704834
SVHN,RBF,False,0.8566666666666667,0.77,16.78487801551819
SVHN,RBF,False,0.8566666666666667,0.77,16.67632794380188
SVHN,IMQ,False,0.96,1.0,16.912070512771606
SVHN,Linear,False,0.5833333333333334,0.26,3.626486539840698
SVHN,RBF,True,0.9533333333333334,0.86,5.493170738220215
SVHN,IMQ,True,0.9666666666666668,1.0,5.583669662475586
SVHN,Linear,True,0.4366666666666666,0.04,3.0949699878692627
SVHN,RBF,False,0.8633333333333333,0.79,16.28922462463379
SVHN,RBF,False,0.8633333333333333,0.79,16.815083742141724
SVHN,IMQ,False,0.95,1.0,16.806036472320557
SVHN,Linear,False,0.63,0.31,3.5694479942321777
SVHN,RBF,True,0.9566666666666668,0.81,5.66243839263916
SVHN,IMQ,True,0.9733333333333334,1.0,5.524761915206909
SVHN,Linear,True,0.4066666666666667,0.04,3.3764421939849854
SVHN,RBF,False,0.8366666666666667,0.76,16.729610443115234
SVHN,RBF,False,0.8366666666666667,0.76,17.178717613220215
SVHN,IMQ,False,0.9433333333333334,1.0,15.996999025344849
SVHN,Linear,False,0.5866666666666667,0.29,3.527872562408448
SVHN,RBF,True,0.9333333333333332,0.78,5.239144802093506
SVHN,IMQ,True,0.97,1.0,5.341296195983887
SVHN,Linear,True,0.38,0.05,3.0807037353515625
SVHN,RBF,False,0.89,0.81,15.962313652038574
SVHN,RBF,False,0.89,0.81,15.929746389389038
SVHN,IMQ,False,0.9633333333333334,1.0,15.965606927871704
SVHN,Linear,False,0.6033333333333334,0.24,3.4720921516418457
SVHN,RBF,True,0.98,0.83,5.459808349609375
SVHN,IMQ,True,0.99,1.0,5.456838846206665
SVHN,Linear,True,0.4033333333333333,0.04,3.294575452804565
SVHN,RBF,False,0.8866666666666667,0.78,16.07336187362671
SVHN,RBF,False,0.8866666666666667,0.78,15.870507717132568
SVHN,IMQ,False,0.97,1.0,16.029199600219727
SVHN,Linear,False,0.6833333333333333,0.33,3.491741180419922
SVHN,RBF,True,0.9333333333333332,0.82,5.248063802719116
SVHN,IMQ,True,0.9666666666666668,1.0,5.278188228607178
SVHN,Linear,True,0.39,0.03,3.076845169067383
SVHN,RBF,False,0.8,0.71,15.945653200149536
SVHN,RBF,False,0.8,0.71,16.03062415122986
SVHN,IMQ,False,0.93,1.0,16.014087438583374
SVHN,Linear,False,0.5866666666666667,0.33,3.47387433052063
SVHN,RBF,True,0.9233333333333332,0.73,5.485302686691284
SVHN,IMQ,True,0.95,1.0,5.477420091629028
SVHN,Linear,True,0.3933333333333333,0.04,3.286570310592652
SVHN,RBF,False,0.8966666666666666,0.85,16.022208213806152
SVHN,RBF,False,0.8966666666666666,0.85,15.973382234573364
SVHN,IMQ,False,0.9666666666666668,1.0,15.946273565292358
SVHN,Linear,False,0.62,0.27,3.5015671253204346
SVHN,RBF,True,0.93,0.83,5.257268667221069
SVHN,IMQ,True,0.9666666666666668,0.99,5.318279266357422
SVHN,Linear,True,0.3866666666666666,0.04,3.0875942707061768
SVHN,RBF,False,0.88,0.79,12.646674633026125
SVHN,RBF,False,0.88,0.79,12.634589195251465
SVHN,IMQ,False,0.95,1.0,12.767579793930054
SVHN,Linear,False,0.6,0.31,1.6361186504364014
SVHN,RBF,True,0.9833333333333332,0.83,3.5225067138671875
SVHN,IMQ,True,0.9866666666666668,1.0,3.55610990524292
SVHN,Linear,True,0.4366666666666666,0.02,1.488877534866333
SVHN,RBF,False,0.85,0.77,12.69130802154541
SVHN,RBF,False,0.85,0.77,12.69472622871399
SVHN,IMQ,False,0.9366666666666666,1.0,12.821499347686768
SVHN,Linear,False,0.6066666666666667,0.28,1.6452081203460691
SVHN,RBF,True,0.9266666666666666,0.79,3.5400843620300293
SVHN,IMQ,True,0.9666666666666668,1.0,3.526289224624634
SVHN,Linear,True,0.42,0.02,1.4902803897857666
SVHN,RBF,False,0.8666666666666667,0.82,12.69940948486328
SVHN,RBF,False,0.8666666666666667,0.82,12.705614805221558
SVHN,IMQ,False,0.9433333333333334,1.0,12.833079814910889
SVHN,Linear,False,0.57,0.25,1.643131971359253
SVHN,RBF,True,0.96,0.78,3.548734188079834
SVHN,IMQ,True,0.98,1.0,3.5447773933410645
SVHN,Linear,True,0.41,0.0,1.4963080883026123
SVHN,RBF,False,0.84,0.74,12.6899676322937
SVHN,RBF,False,0.84,0.74,12.683685064315796
SVHN,IMQ,False,0.9666666666666668,1.0,12.857175588607788
SVHN,Linear,False,0.6033333333333334,0.29,1.6527714729309082
SVHN,RBF,True,0.9366666666666666,0.75,3.5383856296539307
SVHN,IMQ,True,0.9766666666666668,1.0,3.5477797985076904
SVHN,Linear,True,0.3766666666666666,0.04,1.4901063442230225
SVHN,RBF,False,0.8333333333333334,0.75,12.677890539169312
SVHN,RBF,False,0.8333333333333334,0.75,12.697123527526855
SVHN,IMQ,False,0.9233333333333332,1.0,12.845005989074709
SVHN,Linear,False,0.5833333333333334,0.22,1.6790452003479004
SVHN,RBF,True,0.9233333333333332,0.79,3.533968448638916
SVHN,IMQ,True,0.96,1.0,3.5753910541534424
SVHN,Linear,True,0.4066666666666667,0.04,1.5021944046020508
SVHN,RBF,False,0.86,0.76,12.665225505828856
SVHN,RBF,False,0.86,0.76,12.735838413238524
SVHN,IMQ,False,0.9766666666666668,1.0,12.83349108695984
SVHN,Linear,False,0.58,0.24,1.6586673259735107
SVHN,RBF,True,0.97,0.84,3.606678009033203
SVHN,IMQ,True,0.9733333333333334,1.0,3.5305545330047607
SVHN,Linear,True,0.3533333333333333,0.04,1.4942171573638916
SVHN,RBF,False,0.8466666666666667,0.73,12.684059381484984
SVHN,RBF,False,0.8466666666666667,0.73,12.709948301315308
SVHN,IMQ,False,0.9666666666666668,1.0,13.032763957977297
SVHN,Linear,False,0.67,0.33,1.6231138706207275
SVHN,RBF,True,0.9566666666666668,0.82,3.539090871810913
SVHN,IMQ,True,0.98,1.0,3.584169149398804
SVHN,Linear,True,0.4,0.02,1.5012760162353516
SVHN,RBF,False,0.8933333333333333,0.79,12.677290439605711
SVHN,RBF,False,0.8933333333333333,0.79,12.692444324493408
SVHN,IMQ,False,0.9466666666666668,1.0,12.350008010864258
SVHN,Linear,False,0.6233333333333333,0.36,1.7236685752868652
SVHN,RBF,True,0.93,0.75,3.6618032455444336
SVHN,IMQ,True,0.9666666666666668,0.99,3.5852670669555664
SVHN,Linear,True,0.4166666666666667,0.03,1.570328950881958
SVHN,RBF,False,0.86,0.74,12.683831930160522
SVHN,RBF,False,0.86,0.74,12.729400873184204
SVHN,IMQ,False,0.9433333333333334,1.0,12.890956163406372
SVHN,Linear,False,0.63,0.18,1.6442034244537354
SVHN,RBF,True,0.95,0.84,3.543051242828369
SVHN,IMQ,True,0.9666666666666668,1.0,3.885120868682861
SVHN,Linear,True,0.3966666666666666,0.0,1.489380121231079
SVHN,RBF,False,0.88,0.81,12.719441413879396
SVHN,RBF,False,0.88,0.81,12.7028386592865
SVHN,IMQ,False,0.9333333333333332,1.0,12.872591257095335
SVHN,Linear,False,0.61,0.3,1.6741366386413574
SVHN,RBF,True,0.9166666666666666,0.8,3.5406081676483154
SVHN,IMQ,True,0.9566666666666668,1.0,3.548901319503784
SVHN,Linear,True,0.3833333333333333,0.02,1.485469102859497
SVHN,RBF,False,0.8633333333333333,0.78,12.695338010787964
SVHN,RBF,False,0.8633333333333333,0.78,12.707378149032593
SVHN,IMQ,False,0.96,1.0,12.874809980392456
SVHN,Linear,False,0.61,0.22,1.646862268447876
SVHN,RBF,True,0.9266666666666666,0.81,3.533210039138794
SVHN,IMQ,True,0.97,1.0,3.5556790828704834
SVHN,Linear,True,0.4033333333333333,0.04,1.5180578231811523
SVHN,RBF,False,0.8366666666666667,0.77,12.686200618743896
SVHN,RBF,False,0.8366666666666667,0.77,12.699946641921995
SVHN,IMQ,False,0.9566666666666668,1.0,13.122709512710571
SVHN,Linear,False,0.6066666666666667,0.36,1.6409249305725098
SVHN,RBF,True,0.93,0.75,3.543199062347412
SVHN,IMQ,True,0.9833333333333332,1.0,3.648442268371582
SVHN,Linear,True,0.4066666666666667,0.03,1.5014886856079102
SVHN,RBF,False,0.87,0.76,12.697745323181152
SVHN,RBF,False,0.87,0.76,12.683748245239258
SVHN,IMQ,False,0.96,1.0,12.879225492477415
SVHN,Linear,False,0.63,0.26,1.6453857421875
SVHN,RBF,True,0.9,0.78,3.730970859527588
SVHN,IMQ,True,0.96,0.99,3.6595189571380615
SVHN,Linear,True,0.3666666666666666,0.03,1.5064737796783447
SVHN,RBF,False,0.8733333333333333,0.78,12.67595148086548
SVHN,RBF,False,0.8733333333333333,0.78,12.715376377105711
SVHN,IMQ,False,0.9766666666666668,1.0,12.826327085494995
SVHN,Linear,False,0.6233333333333333,0.26,1.652602195739746
SVHN,RBF,True,0.9766666666666668,0.79,4.029281139373779
SVHN,IMQ,True,0.99,1.0,4.246931552886963
SVHN,Linear,True,0.4366666666666666,0.05,1.4829401969909668
SVHN,RBF,False,0.8166666666666667,0.74,12.730540752410889
SVHN,RBF,False,0.8166666666666667,0.74,12.709155082702637
SVHN,IMQ,False,0.9166666666666666,1.0,12.884879112243652
SVHN,Linear,False,0.61,0.22,1.6772048473358154
SVHN,RBF,True,0.9333333333333332,0.77,3.5682194232940674
SVHN,IMQ,True,0.96,0.99,3.549967765808105
SVHN,Linear,True,0.4233333333333333,0.02,1.4922449588775637
SVHN,RBF,False,0.8833333333333333,0.76,12.705658674240112
SVHN,RBF,False,0.8833333333333333,0.76,12.720505714416504
SVHN,IMQ,False,0.9566666666666668,1.0,12.851914644241331
SVHN,Linear,False,0.6333333333333333,0.32,1.6629462242126465
SVHN,RBF,True,0.9333333333333332,0.85,3.5502278804779053
SVHN,IMQ,True,0.95,1.0,3.559976577758789
SVHN,Linear,True,0.36,0.02,1.519347906112671
SVHN,RBF,False,0.87,0.77,12.75314235687256
SVHN,RBF,False,0.87,0.77,12.704327583312988
SVHN,IMQ,False,0.97,1.0,12.886887788772585
SVHN,Linear,False,0.6133333333333333,0.3,1.6475608348846436
SVHN,RBF,True,0.9333333333333332,0.81,3.5570099353790283
SVHN,IMQ,True,0.98,1.0,3.7187576293945312
SVHN,Linear,True,0.37,0.05,1.511650562286377
SVHN,RBF,False,0.8833333333333333,0.87,12.72646975517273
SVHN,RBF,False,0.8833333333333333,0.87,12.711583614349363
SVHN,IMQ,False,0.9633333333333334,1.0,12.861419200897217
SVHN,Linear,False,0.58,0.31,1.6357524394989014
SVHN,RBF,True,0.9266666666666666,0.88,3.570796251296997
SVHN,IMQ,True,0.96,1.0,3.566691637039185
SVHN,Linear,True,0.3666666666666666,0.08,1.5036935806274414
SVHN,RBF,False,0.8933333333333333,0.79,12.726892232894896
SVHN,RBF,False,0.8933333333333333,0.79,12.702835321426392
SVHN,IMQ,False,0.9366666666666666,1.0,12.884894847869871
SVHN,Linear,False,0.59,0.23,1.632758617401123
SVHN,RBF,True,0.93,0.83,3.655200481414795
SVHN,IMQ,True,0.9633333333333334,1.0,3.567362070083618
SVHN,Linear,True,0.3866666666666666,0.06,1.4865081310272217
SVHN,RBF,False,0.8633333333333333,0.79,12.697248697280884
SVHN,RBF,False,0.8633333333333333,0.79,12.73733139038086
SVHN,IMQ,False,0.94,1.0,12.860170125961304
SVHN,Linear,False,0.5866666666666667,0.32,1.6473894119262695
SVHN,RBF,True,0.9333333333333332,0.76,3.536442279815674
SVHN,IMQ,True,0.96,1.0,3.543053388595581
SVHN,Linear,True,0.41,0.04,1.490443468093872
SVHN,RBF,False,0.8566666666666667,0.8,12.671151399612429
SVHN,RBF,False,0.8566666666666667,0.8,12.722110509872437
SVHN,IMQ,False,0.9566666666666668,1.0,12.860289812088013
SVHN,Linear,False,0.6566666666666666,0.32,1.6429994106292725
SVHN,RBF,True,0.9666666666666668,0.89,3.840545892715454
SVHN,IMQ,True,0.9766666666666668,1.0,3.611629247665405
SVHN,Linear,True,0.3866666666666666,0.02,1.4926669597625732
SVHN,RBF,False,0.82,0.76,12.696370124816896
SVHN,RBF,False,0.82,0.76,12.374345541000366
SVHN,IMQ,False,0.94,1.0,12.86498498916626
SVHN,Linear,False,0.5733333333333334,0.25,1.6276776790618896
SVHN,RBF,True,0.9333333333333332,0.8,3.624444723129273
SVHN,IMQ,True,0.9533333333333334,1.0,3.636784315109253
SVHN,Linear,True,0.3966666666666666,0.01,1.4887022972106934
SVHN,RBF,False,0.89,0.86,12.686360359191896
SVHN,RBF,False,0.89,0.86,12.757880687713625
SVHN,IMQ,False,0.95,1.0,12.80626368522644
SVHN,Linear,False,0.5866666666666667,0.32,1.6229703426361084
SVHN,RBF,True,0.97,0.85,3.736176013946533
SVHN,IMQ,True,0.9733333333333334,1.0,3.639774799346924
SVHN,Linear,True,0.3766666666666666,0.05,1.4992964267730713
SVHN,RBF,False,0.8566666666666667,0.77,12.665996074676514
SVHN,RBF,False,0.8566666666666667,0.77,12.694216012954712
SVHN,IMQ,False,0.96,1.0,12.995784997940063
SVHN,Linear,False,0.58,0.26,1.6381518840789795
SVHN,RBF,True,0.9533333333333334,0.86,3.6527061462402335
SVHN,IMQ,True,0.9666666666666668,1.0,3.532281875610352
SVHN,Linear,True,0.4366666666666666,0.04,1.5457091331481934
SVHN,RBF,False,0.86,0.79,12.710314989089966
SVHN,RBF,False,0.86,0.79,12.730172634124756
SVHN,IMQ,False,0.95,1.0,12.86637282371521
SVHN,Linear,False,0.63,0.31,1.7058303356170654
SVHN,RBF,True,0.9566666666666668,0.81,3.549731492996216
SVHN,IMQ,True,0.9733333333333334,1.0,3.9719104766845694
SVHN,Linear,True,0.4066666666666667,0.04,1.5033819675445557
SVHN,RBF,False,0.8366666666666667,0.76,12.705102443695068
SVHN,RBF,False,0.8366666666666667,0.76,12.704826354980469
SVHN,IMQ,False,0.9433333333333334,1.0,13.184304237365724
SVHN,Linear,False,0.5866666666666667,0.29,1.6739380359649658
SVHN,RBF,True,0.9333333333333332,0.78,3.8471081256866455
SVHN,IMQ,True,0.97,1.0,3.624967336654663
SVHN,Linear,True,0.38,0.05,1.4900600910186768
SVHN,RBF,False,0.89,0.81,12.72208333015442
SVHN,RBF,False,0.89,0.81,12.70493984222412
SVHN,IMQ,False,0.9633333333333334,1.0,12.888572692871094
SVHN,Linear,False,0.6033333333333334,0.24,1.639045238494873
SVHN,RBF,True,0.98,0.83,3.735978603363037
SVHN,IMQ,True,0.99,1.0,3.6538941860198975
SVHN,Linear,True,0.4033333333333333,0.04,1.4947073459625244
SVHN,RBF,False,0.8866666666666667,0.78,12.711106061935425
SVHN,RBF,False,0.8866666666666667,0.78,12.702863454818726
SVHN,IMQ,False,0.97,1.0,12.868586301803589
SVHN,Linear,False,0.6833333333333333,0.33,1.6339867115020752
SVHN,RBF,True,0.9333333333333332,0.82,3.947226047515869
SVHN,IMQ,True,0.9666666666666668,1.0,3.5936973094940186
SVHN,Linear,True,0.39,0.03,1.5172021389007568
SVHN,RBF,False,0.7966666666666666,0.71,12.770658493041992
SVHN,RBF,False,0.7966666666666666,0.71,12.997085571289062
SVHN,IMQ,False,0.93,1.0,12.947067499160768
SVHN,Linear,False,0.5866666666666667,0.33,1.646409034729004
SVHN,RBF,True,0.9233333333333332,0.73,3.727271318435669
SVHN,IMQ,True,0.95,1.0,3.5443644523620605
SVHN,Linear,True,0.3933333333333333,0.04,1.505375623703003
SVHN,RBF,False,0.8966666666666666,0.85,13.121731519699097
SVHN,RBF,False,0.8966666666666666,0.85,13.024973630905151
SVHN,IMQ,False,0.9666666666666668,1.0,12.994967222213743
SVHN,Linear,False,0.62,0.27,1.7126696109771729
SVHN,RBF,True,0.93,0.83,3.9374570846557617
SVHN,IMQ,True,0.9666666666666668,0.99,3.675719976425171
SVHN,Linear,True,0.38333333333333336,0.04,1.509084701538086
