data,explainer,scale,coverage,hit_rate,execution_time
CIFAR10,RPS,False,0.1133333333333333,0.05,2.1619505882263184
CIFAR10,IF,True,0.15,0.0,200.85990142822263
CIFAR10,TracIn,True,0.15,0.0,44.81977987289429
CIFAR10,YADEA,False,0.8833333333333333,1.0,13.064292907714844
CIFAR10,YADEA,True,0.2133333333333333,0.01,4.736268043518066
CIFAR10,RPS,False,0.1166666666666666,0.02,2.1234962940216064
CIFAR10,IF,True,0.1466666666666666,0.01,200.0384304523468
CIFAR10,TracIn,True,0.1466666666666666,0.01,44.701998233795166
CIFAR10,YADEA,False,0.9233333333333332,1.0,13.103205680847168
CIFAR10,YADEA,True,0.2266666666666666,0.0,4.728115081787109
CIFAR10,RPS,False,0.11,0.01,2.106065273284912
CIFAR10,IF,True,0.1366666666666666,0.01,199.8590793609619
CIFAR10,TracIn,True,0.1333333333333333,0.01,44.50878953933716
CIFAR10,YADEA,False,0.89,0.99,13.087148904800417
CIFAR10,YADEA,True,0.2366666666666666,0.0,4.75348424911499
CIFAR10,RPS,False,0.1233333333333333,0.01,2.110369920730591
CIFAR10,IF,True,0.1466666666666666,0.0,201.16113209724423
CIFAR10,TracIn,True,0.1466666666666666,0.0,43.93287706375122
CIFAR10,YADEA,False,0.92,0.99,13.076811790466309
CIFAR10,YADEA,True,0.2233333333333333,0.02,4.700599193572998
CIFAR10,RPS,False,0.1133333333333333,0.02,2.135544776916504
CIFAR10,IF,True,0.14,0.03,202.55888772010803
CIFAR10,TracIn,True,0.1366666666666666,0.03,43.97336864471436
CIFAR10,YADEA,False,0.9433333333333334,1.0,13.060309648513794
CIFAR10,YADEA,True,0.2233333333333333,0.0,4.713171720504761
CIFAR10,RPS,False,0.1133333333333333,0.02,2.1451756954193115
CIFAR10,IF,True,0.1333333333333333,0.01,199.8834972381592
CIFAR10,TracIn,True,0.1333333333333333,0.01,44.44706535339356
CIFAR10,YADEA,False,0.91,0.99,13.0555739402771
CIFAR10,YADEA,True,0.2466666666666666,0.02,4.748610734939575
CIFAR10,RPS,False,0.1266666666666666,0.01,2.129141092300415
CIFAR10,IF,True,0.14,0.03,201.6341273784637
CIFAR10,TracIn,True,0.14,0.03,43.56319808959961
CIFAR10,YADEA,False,0.9166666666666666,1.0,13.061796188354492
CIFAR10,YADEA,True,0.2133333333333333,0.03,4.7385170459747314
CIFAR10,RPS,False,0.1133333333333333,0.0,2.133169889450073
CIFAR10,IF,True,0.1366666666666666,0.02,200.24483060836792
CIFAR10,TracIn,True,0.1333333333333333,0.02,44.84263610839844
CIFAR10,YADEA,False,0.9366666666666666,1.0,13.026625156402588
CIFAR10,YADEA,True,0.2366666666666666,0.03,4.791851997375488
CIFAR10,RPS,False,0.1133333333333333,0.0,2.116750240325928
CIFAR10,IF,True,0.14,0.02,199.94329476356504
CIFAR10,TracIn,True,0.14,0.02,42.78624868392944
CIFAR10,YADEA,False,0.9033333333333332,0.98,13.01093578338623
CIFAR10,YADEA,True,0.2466666666666666,0.01,4.709996700286865
CIFAR10,RPS,False,0.1266666666666666,0.01,2.1302201747894287
CIFAR10,IF,True,0.1433333333333333,0.02,199.4827029705048
CIFAR10,TracIn,True,0.14,0.02,45.66546225547791
CIFAR10,YADEA,False,0.91,1.0,13.050055265426636
CIFAR10,YADEA,True,0.2333333333333333,0.02,4.724610328674316
CIFAR10,RPS,False,0.12,0.01,2.1152329444885254
CIFAR10,IF,True,0.1333333333333333,0.02,200.16457676887512
CIFAR10,TracIn,True,0.13333333333333333,0.02,42.075688123703
