data,explainer,scale,coverage,hit_rate,execution_time
OCEA,RPS,False,0.4,0.02,10.239450693130491
OCEA,IF,True,0.4433333333333333,0.06,758.9352667331696
OCEA,TracIn,True,0.4333333333333333,0.06,83.32492160797119
OCEA,YADEA,False,0.7766666666666666,0.86,303.9380967617035
OCEA,YADEA,True,0.5966666666666667,0.44,22.19908833503723
OCEA,RPS,False,0.41,0.02,10.60274362564087
OCEA,IF,True,0.47,0.07,785.3874685764313
OCEA,TracIn,True,0.4666666666666667,0.07,86.68305706977844
OCEA,YADEA,False,0.8033333333333333,0.91,304.9242651462555
OCEA,YADEA,True,0.5833333333333334,0.37,22.120312213897705
OCEA,RPS,False,0.4766666666666667,0.06,10.62120246887207
OCEA,IF,True,0.5066666666666667,0.06,785.5045650005341
OCEA,TracIn,True,0.4966666666666666,0.06,85.59958744049072
OCEA,YADEA,False,0.8,0.82,304.88611006736755
OCEA,YADEA,True,0.58,0.38,21.99749183654785
OCEA,RPS,False,0.4733333333333333,0.05,10.613273859024048
OCEA,IF,True,0.4933333333333333,0.06,785.1848521232605
OCEA,TracIn,True,0.4766666666666667,0.06,81.97061681747437
OCEA,YADEA,False,0.79,0.88,305.5075438022613
OCEA,YADEA,True,0.56,0.37,21.792128324508667
OCEA,RPS,False,0.4433333333333333,0.04,10.222354412078856
OCEA,IF,True,0.5066666666666667,0.06,757.6430373191833
OCEA,TracIn,True,0.5066666666666667,0.06,84.30098533630371
OCEA,YADEA,False,0.8,0.9,304.37300729751587
OCEA,YADEA,True,0.62,0.42,22.216439485549927
OCEA,RPS,False,0.4633333333333333,0.07,10.67378306388855
OCEA,IF,True,0.4666666666666667,0.02,783.4098525047302
OCEA,TracIn,True,0.45,0.02,87.00939226150513
OCEA,YADEA,False,0.76,0.92,304.5306031703949
OCEA,YADEA,True,0.49,0.3,21.992074489593502
OCEA,RPS,False,0.48,0.08,10.613611936569214
OCEA,IF,True,0.47,0.06,782.6039760112762
OCEA,TracIn,True,0.46,0.06,86.0817596912384
OCEA,YADEA,False,0.76,0.85,304.6305980682373
OCEA,YADEA,True,0.5233333333333333,0.31,21.621691465377808
OCEA,RPS,False,0.4366666666666666,0.04,10.256862878799438
OCEA,IF,True,0.55,0.11,760.4752554893494
OCEA,TracIn,True,0.52,0.11,82.24131846427917
OCEA,YADEA,False,0.7733333333333333,0.85,304.85072231292725
