data,temperature,scale,coverage,hit_rate,execution_time
CIFAR10,0.3,False,0.8866666666666667,0.98,13.19928812980652
CIFAR10,0.6,False,0.9233333333333332,0.98,13.038771629333496
CIFAR10,1.0,False,0.9233333333333332,0.98,13.13809299468994
CIFAR10,3.0,False,0.9166666666666666,0.98,13.079056978225708
CIFAR10,6.0,False,0.8866666666666667,0.98,13.07706069946289
CIFAR10,0.03,False,0.8633333333333333,1.0,13.029371738433838
CIFAR10,0.06,False,0.8633333333333333,1.0,13.137085914611816
CIFAR10,0.1,False,0.8666666666666667,1.0,13.101807117462158
CIFAR10,0.3,False,0.8866666666666667,1.0,13.004186868667604
CIFAR10,0.6,False,0.9,1.0,13.1008460521698
CIFAR10,1.0,False,0.91,1.0,13.02445936203003
CIFAR10,3.0,False,0.9066666666666666,1.0,13.01696276664734
CIFAR10,6.0,False,0.8866666666666667,1.0,13.065696477890016
CIFAR10,0.03,False,0.89,1.0,13.023385763168337
CIFAR10,0.06,False,0.8866666666666667,0.99,13.028563261032104
CIFAR10,0.1,False,0.8866666666666667,0.98,13.08152961730957
CIFAR10,0.3,False,0.92,0.98,13.044360637664797
CIFAR10,0.6,False,0.9266666666666666,0.98,13.07091999053955
CIFAR10,1.0,False,0.9233333333333332,0.98,13.07554817199707
CIFAR10,3.0,False,0.91,0.98,13.010408878326416
CIFAR10,6.0,False,0.9066666666666666,0.98,13.090609073638916
CIFAR10,0.03,False,0.9133333333333332,1.0,13.0670747756958
CIFAR10,0.06,False,0.91,1.0,13.043428659439089
CIFAR10,0.1,False,0.9033333333333332,1.0,13.04788088798523
CIFAR10,0.3,False,0.9333333333333332,0.99,13.05960750579834
CIFAR10,0.6,False,0.94,0.99,13.063194751739502
CIFAR10,1.0,False,0.9366666666666666,0.99,13.051809787750244
CIFAR10,3.0,False,0.92,0.99,13.058815956115724
CIFAR10,6.0,False,0.9066666666666666,0.99,13.022156238555908
CIFAR10,0.03,False,0.8833333333333333,1.0,13.059014797210692
CIFAR10,0.06,False,0.8833333333333333,1.0,13.082330703735352
CIFAR10,0.1,False,0.8766666666666667,0.99,13.077103853225708
CIFAR10,0.3,False,0.9233333333333332,0.99,13.091796398162842
CIFAR10,0.6,False,0.9233333333333332,0.99,13.16336226463318
CIFAR10,1.0,False,0.9266666666666666,0.99,13.062396049499512
CIFAR10,3.0,False,0.94,0.99,13.113654136657717
CIFAR10,6.0,False,0.9233333333333332,0.99,12.997973918914797
CIFAR10,0.03,False,0.8833333333333333,1.0,13.070442914962769
CIFAR10,0.06,False,0.8833333333333333,1.0,13.091136455535889
CIFAR10,0.1,False,0.8833333333333333,1.0,13.036659955978394
CIFAR10,0.3,False,0.89,1.0,13.068570137023926
CIFAR10,0.6,False,0.8933333333333333,1.0,13.040755033493042
CIFAR10,1.0,False,0.89,1.0,13.095734119415283
CIFAR10,3.0,False,0.89,1.0,13.027260780334473
CIFAR10,6.0,False,0.8833333333333333,1.0,13.074097633361816
CIFAR10,0.03,False,0.8866666666666667,0.99,13.083728313446043
CIFAR10,0.06,False,0.8833333333333333,0.99,13.07889437675476
CIFAR10,0.1,False,0.8833333333333333,0.99,13.005706071853638
CIFAR10,0.3,False,0.9133333333333332,0.99,13.082189559936523
CIFAR10,0.6,False,0.93,0.99,13.077558279037476
CIFAR10,1.0,False,0.9366666666666666,0.99,13.052069187164308
CIFAR10,3.0,False,0.9333333333333332,0.99,13.053844451904297
CIFAR10,6.0,False,0.9166666666666666,0.99,13.080883502960203
CIFAR10,0.03,False,0.89,1.0,13.031996250152588
CIFAR10,0.06,False,0.8933333333333333,1.0,13.098334789276125
CIFAR10,0.1,False,0.89,0.99,13.037222623825071
CIFAR10,0.3,False,0.8866666666666667,0.99,13.07170796394348
CIFAR10,0.6,False,0.9066666666666666,0.99,13.065988779067991
CIFAR10,1.0,False,0.9066666666666666,0.99,13.047631025314333
CIFAR10,3.0,False,0.89,0.99,13.055287837982178
CIFAR10,6.0,False,0.89,0.99,13.087116241455078
CIFAR10,0.03,False,0.8766666666666667,1.0,13.069139003753662
CIFAR10,0.06,False,0.8833333333333333,1.0,13.066436290740969
CIFAR10,0.1,False,0.89,1.0,13.095120191574097
CIFAR10,0.3,False,0.8933333333333333,1.0,12.991431474685667
CIFAR10,0.6,False,0.9166666666666666,1.0,13.08537459373474
CIFAR10,1.0,False,0.9133333333333332,1.0,13.067659378051758
CIFAR10,3.0,False,0.9166666666666666,1.0,13.044469594955444
CIFAR10,6.0,False,0.9166666666666666,1.0,13.126893997192385
CIFAR10,0.03,False,0.9133333333333332,1.0,13.184849500656128
CIFAR10,0.06,False,0.9133333333333332,0.99,13.133325576782228
CIFAR10,0.1,False,0.9066666666666666,0.98,13.159621953964232
CIFAR10,0.3,False,0.9266666666666666,0.98,13.034994840621948
CIFAR10,0.6,False,0.92,0.97,13.093218326568604
CIFAR10,1.0,False,0.9266666666666666,0.97,13.089911937713625
CIFAR10,3.0,False,0.93,0.97,13.064974308013916
CIFAR10,6.0,False,0.9166666666666666,0.97,13.048131942749023
CIFAR10,0.03,False,0.8833333333333333,1.0,13.050355672836304
CIFAR10,0.06,False,0.8833333333333333,1.0,13.109032392501833
CIFAR10,0.1,False,0.88,1.0,13.06365418434143
CIFAR10,0.3,False,0.9066666666666666,1.0,13.051222562789915
CIFAR10,0.6,False,0.91,1.0,13.101482629776
CIFAR10,1.0,False,0.91,1.0,13.023780584335327
CIFAR10,3.0,False,0.9166666666666666,1.0,13.048641920089722
CIFAR10,6.0,False,0.9,1.0,13.074193477630615
CIFAR10,0.03,False,0.85,0.98,13.035778045654297
CIFAR10,0.06,False,0.8533333333333334,0.98,13.065066814422607
CIFAR10,0.1,False,0.8633333333333333,0.98,13.07878804206848
CIFAR10,0.3,False,0.9,0.98,13.095231533050535
CIFAR10,0.6,False,0.9133333333333332,0.98,13.091811418533323
CIFAR10,1.0,False,0.9066666666666666,0.98,13.040848731994627
CIFAR10,3.0,False,0.9266666666666666,0.98,13.040036678314207
CIFAR10,6.0,False,0.92,0.98,13.023228645324709
CIFAR10,0.03,False,0.8433333333333334,1.0,13.117306470870972
CIFAR10,0.06,False,0.85,1.0,13.100765943527222
CIFAR10,0.1,False,0.85,1.0,13.103825569152832
CIFAR10,0.3,False,0.8833333333333333,1.0,13.054585456848145
CIFAR10,0.6,False,0.89,1.0,13.0809006690979
CIFAR10,1.0,False,0.8833333333333333,1.0,13.053977251052856
CIFAR10,3.0,False,0.89,1.0,13.158788919448853
CIFAR10,6.0,False,0.8966666666666666,1.0,13.058825254440308
CIFAR10,0.03,False,0.8933333333333333,1.0,13.049395322799684
CIFAR10,0.06,False,0.8933333333333333,1.0,13.115115880966188
CIFAR10,0.1,False,0.9033333333333332,1.0,13.062961101531982
CIFAR10,0.3,False,0.91,1.0,13.069005250930786
CIFAR10,0.6,False,0.9266666666666666,1.0,13.110415697097778
CIFAR10,1.0,False,0.9233333333333332,1.0,13.034044981002808
CIFAR10,3.0,False,0.9266666666666666,1.0,13.07284426689148
CIFAR10,6.0,False,0.9266666666666666,1.0,13.07749843597412
CIFAR10,0.03,False,0.8566666666666667,1.0,13.105526447296144
CIFAR10,0.06,False,0.8566666666666667,0.99,13.0732741355896
CIFAR10,0.1,False,0.8566666666666667,0.99,13.13100814819336
CIFAR10,0.3,False,0.8733333333333333,0.99,13.194424629211426
CIFAR10,0.6,False,0.8866666666666667,0.99,13.09305715560913
CIFAR10,1.0,False,0.89,0.99,13.083197116851808
CIFAR10,3.0,False,0.8966666666666666,0.99,13.11320447921753
CIFAR10,6.0,False,0.9,0.99,13.068722009658812
CIFAR10,0.03,False,0.9066666666666666,1.0,13.133833646774292
CIFAR10,0.06,False,0.9,0.99,13.067716598510742
CIFAR10,0.1,False,0.9,0.99,13.101391315460203
CIFAR10,0.3,False,0.93,0.99,13.135851621627808
CIFAR10,0.6,False,0.9266666666666666,0.99,13.066359519958496
CIFAR10,1.0,False,0.92,0.99,13.070318460464478
CIFAR10,3.0,False,0.8966666666666666,0.99,13.085382461547852
CIFAR10,6.0,False,0.8766666666666667,0.99,13.066181182861328
CIFAR10,0.03,False,0.93,1.0,13.1113543510437
CIFAR10,0.06,False,0.9266666666666666,1.0,13.162718772888184
CIFAR10,0.1,False,0.9233333333333332,1.0,13.053961753845217
CIFAR10,0.3,False,0.9333333333333332,1.0,13.104846477508543
CIFAR10,0.6,False,0.9433333333333334,1.0,13.156180381774902
CIFAR10,1.0,False,0.9433333333333334,1.0,13.060792684555054
CIFAR10,3.0,False,0.9333333333333332,1.0,13.09739089012146
CIFAR10,6.0,False,0.92,1.0,13.141932487487791
CIFAR10,0.03,False,0.86,1.0,13.011981964111328
CIFAR10,0.06,False,0.8666666666666667,1.0,13.040307998657228
CIFAR10,0.1,False,0.8666666666666667,1.0,13.153300523757936
CIFAR10,0.3,False,0.9166666666666666,0.99,13.06278109550476
CIFAR10,0.6,False,0.9133333333333332,0.99,13.050430297851562
CIFAR10,1.0,False,0.91,0.99,13.164294958114624
CIFAR10,3.0,False,0.91,0.99,13.004910230636597
CIFAR10,6.0,False,0.9133333333333332,0.99,13.042656421661375
CIFAR10,0.03,False,0.89,1.0,13.09224534034729
CIFAR10,0.06,False,0.8933333333333333,1.0,13.0311176776886
CIFAR10,0.1,False,0.89,1.0,13.07081913948059
CIFAR10,0.3,False,0.9166666666666666,1.0,13.112822771072388
CIFAR10,0.6,False,0.9166666666666666,1.0,13.0597825050354
CIFAR10,1.0,False,0.9166666666666666,1.0,13.059714794158936
CIFAR10,3.0,False,0.93,1.0,13.06028652191162
CIFAR10,6.0,False,0.8966666666666666,1.0,13.088157892227173
CIFAR10,0.03,False,0.89,1.0,13.10970687866211
CIFAR10,0.06,False,0.89,1.0,13.106749773025513
CIFAR10,0.1,False,0.89,1.0,13.095724821090698
CIFAR10,0.3,False,0.91,1.0,13.100456237792969
CIFAR10,0.6,False,0.9333333333333332,1.0,13.13921570777893
CIFAR10,1.0,False,0.9366666666666666,1.0,13.105241775512695
CIFAR10,3.0,False,0.9266666666666666,1.0,13.045334339141846
CIFAR10,6.0,False,0.9266666666666666,1.0,13.11843729019165
CIFAR10,0.03,False,0.8833333333333333,1.0,13.031227588653564
CIFAR10,0.06,False,0.8866666666666667,0.99,13.064206600189207
CIFAR10,0.1,False,0.8933333333333333,0.99,13.054281234741213
CIFAR10,0.3,False,0.9066666666666666,0.98,13.10551142692566
CIFAR10,0.6,False,0.91,0.98,13.079071521759031
CIFAR10,1.0,False,0.9033333333333332,0.98,13.055152177810667
CIFAR10,3.0,False,0.9033333333333332,0.98,13.07033896446228
CIFAR10,6.0,False,0.9033333333333332,0.98,13.087414741516112
CIFAR10,0.03,False,0.89,1.0,13.07187843322754
CIFAR10,0.06,False,0.89,1.0,13.062503099441528
CIFAR10,0.1,False,0.88,1.0,13.06208324432373
CIFAR10,0.3,False,0.9166666666666666,1.0,13.1349356174469
CIFAR10,0.6,False,0.9133333333333332,1.0,13.085917711257936
CIFAR10,1.0,False,0.91,1.0,13.11285948753357
CIFAR10,3.0,False,0.91,1.0,13.094566583633425
CIFAR10,6.0,False,0.9,1.0,13.063256025314331
